"id";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
30903;0,39;"Ideal";"G";"VS2";60,7;54;745;4,74;4,77;2,89
30906;0,32;"Ideal";"E";"VS1";61,7;56;745;4,41;4,44;2,73
30910;0,34;"Very Good";"E";"VS2";62,6;58;745;4,43;4,45;2,78
30911;0,34;"Ideal";"E";"VS2";62,5;55;745;4,46;4,5;2,8
30913;0,34;"Ideal";"E";"VS2";62,1;55;745;4,47;4,49;2,78
30914;0,34;"Premium";"E";"VS2";60,9;60;745;4,49;4,51;2,74
30915;0,34;"Ideal";"E";"VS2";62,4;55;745;4,48;4,53;2,81
30916;0,34;"Ideal";"F";"VS1";62,2;56;745;4,44;4,47;2,77
30917;0,34;"Premium";"E";"VS2";61,1;60;745;4,45;4,48;2,73
30918;0,34;"Ideal";"E";"VS2";62,1;54;745;4,5;4,52;2,8
30920;0,34;"Ideal";"E";"VS2";62,6;55;745;4,43;4,45;2,78
30921;0,34;"Ideal";"F";"VS1";62,1;57;745;4,49;4,53;2,8
30925;0,34;"Ideal";"E";"VS2";62,6;57;745;4,45;4,47;2,79
30926;0,35;"Ideal";"F";"VVS2";62,1;56;745;4,52;4,56;2,82
30928;0,34;"Premium";"F";"VS1";60,4;58;745;4,51;4,53;2,73
30930;0,34;"Premium";"E";"VS2";61;59;745;4,48;4,51;2,74
30931;0,26;"Ideal";"H";"VS1";61,8;56;448;4,12;4,14;2,55
30933;0,24;"Very Good";"H";"VVS2";61,3;57;449;4,01;4,04;2,46
30934;0,24;"Very Good";"H";"VVS2";61,4;57;449;4,02;4,04;2,47
30935;0,24;"Very Good";"H";"VVS2";61,9;57;449;3,97;4,01;2,47
30937;0,24;"Very Good";"G";"VVS2";62;56;449;4;4,03;2,49
30938;0,24;"Very Good";"G";"VVS2";62;57;449;4;4,03;2,49
30939;0,24;"Very Good";"G";"VVS2";62;56;449;3,99;4,03;2,48
30941;0,24;"Very Good";"H";"VVS1";62,3;56;449;3,99;4,02;2,49
30942;0,27;"Very Good";"E";"VS2";58,6;57;449;4,3;4,33;2,53
30944;0,24;"Ideal";"H";"VVS1";62,4;56;449;3,99;4,03;2,5
30945;0,27;"Ideal";"H";"VS1";62,2;56;449;4,12;4,15;2,57
30946;0,32;"Ideal";"D";"SI2";62,1;55;449;4,38;4,4;2,73
30949;0,32;"Premium";"H";"SI1";61,3;60;449;4,36;4,42;2,69
30951;0,32;"Very Good";"E";"SI2";62,4;58;449;4,35;4,4;2,73
30953;0,32;"Very Good";"H";"SI1";61,9;58;449;4,34;4,38;2,7
30954;0,32;"Ideal";"I";"VS2";62,5;55;449;4,38;4,39;2,74
30956;0,32;"Premium";"E";"SI2";61,2;58;449;4,39;4,44;2,7
30958;0,32;"Ideal";"I";"VS2";62,5;57;449;4,35;4,39;2,73
30959;0,32;"Ideal";"I";"VS2";62;57;449;4,36;4,41;2,72
30960;0,32;"Very Good";"I";"VS2";63;56;449;4,38;4,42;2,77
30961;0,4;"Very Good";"H";"VS2";62,1;56;746;4,72;4,75;2,94
30963;0,36;"Ideal";"G";"VS1";61,3;56;746;4,6;4,64;2,83
30965;0,37;"Ideal";"F";"SI1";61,6;56;746;4,61;4,65;2,85
30966;0,39;"Premium";"G";"SI2";62,7;54;746;4,71;4,64;2,93
30967;0,39;"Very Good";"J";"VS2";63,3;56;746;4,63;4,6;2,92
30969;0,38;"Premium";"I";"SI1";60,2;60;746;4,68;4,65;2,81
30970;0,38;"Premium";"I";"SI1";60,5;58;746;4,72;4,67;2,84
30971;0,39;"Premium";"J";"VS2";61,3;60;746;4,68;4,65;2,86
30974;0,4;"Very Good";"D";"VS2";62,3;58;746;4,69;4,72;2,93
30975;0,38;"Very Good";"F";"VS1";61,4;61;746;4,66;4,69;2,87
30976;0,37;"Premium";"F";"VS2";60,6;58;746;4,63;4,67;2,82
30978;0,37;"Premium";"F";"VS2";59,7;59;746;4,64;4,68;2,78
30980;0,37;"Very Good";"F";"VS2";61,2;60;746;4,59;4,63;2,82
30981;0,37;"Premium";"F";"VS2";61,9;59;746;4,57;4,61;2,84
30985;0,37;"Premium";"G";"VS1";61,4;58;746;4,58;4,61;2,82
30988;0,37;"Very Good";"F";"VS2";61;58;746;4,61;4,63;2,82
30990;0,37;"Premium";"H";"VVS2";61,3;58;746;4,6;4,63;2,83
30992;0,37;"Premium";"F";"VS2";59,8;59;746;4,63;4,66;2,78
30993;0,37;"Premium";"G";"VS1";59,5;58;746;4,67;4,71;2,79
30994;0,37;"Premium";"F";"VS2";61,2;58;746;4,63;4,69;2,85
31000;0,36;"Ideal";"E";"VS1";61,4;56;747;4,59;4,63;2,83
31001;0,35;"Ideal";"E";"VS1";62,3;57;747;4,51;4,55;2,82
31002;0,37;"Ideal";"F";"SI1";61,6;55;747;4,65;4,67;2,87
31003;0,32;"Very Good";"E";"VVS1";59;61;748;4,44;4,47;2,63
31005;0,45;"Ideal";"I";"VS2";61,3;55;748;4,92;4,96;3,03
31007;0,29;"Ideal";"F";"IF";61,9;56;748;4,27;4,3;2,65
31009;0,35;"Premium";"F";"SI1";60,2;58;748;4,6;4,54;2,75
31010;0,35;"Ideal";"F";"SI1";62,2;56;748;4,52;4,48;2,8
31011;0,35;"Premium";"F";"SI1";61,7;58;748;4,54;4,51;2,79
31012;0,35;"Premium";"F";"SI1";62,3;58;748;4,53;4,49;2,81
31014;0,35;"Good";"F";"SI1";63,6;54;748;4,52;4,51;2,87
31015;0,35;"Very Good";"F";"SI1";63,1;56;748;4,51;4,46;2,83
31017;0,31;"Very Good";"G";"VVS1";61,5;55;749;4,36;4,4;2,69
31018;0,31;"Ideal";"E";"VVS1";59,5;60;749;4,43;4,45;2,64
31019;0,41;"Good";"F";"VS2";59,7;63;749;4,8;4,85;2,88
31020;0,31;"Ideal";"F";"VS2";61,6;56;749;4,39;4,35;2,69
31021;0,37;"Premium";"I";"VS1";61,4;59;749;4,61;4,55;2,81
31023;0,37;"Premium";"H";"VS2";59,5;61;749;4,67;4,64;2,77
31028;0,31;"Ideal";"F";"VS2";60,8;57;749;4,41;4,38;2,67
31029;0,31;"Ideal";"F";"VS2";62,2;56;749;4,39;4,36;2,72
31030;0,31;"Premium";"F";"VS2";60,7;61;749;4,4;4,36;2,66
31031;0,31;"Ideal";"F";"VS2";61,6;56;749;4,38;4,35;2,69
31032;0,31;"Ideal";"F";"VS2";61,9;57;749;4,34;4,32;2,68
31033;0,31;"Very Good";"F";"VS2";63,5;55;749;4,32;4,31;2,74
31035;0,31;"Good";"F";"VS2";63,6;54;749;4,33;4,28;2,74
31037;0,37;"Premium";"H";"VS2";61,4;58;749;4,64;4,61;2,84
31038;0,31;"Very Good";"G";"VS1";63,3;57;749;4,31;4,28;2,72
31039;0,34;"Ideal";"D";"VS1";60,7;57;749;4,51;4,55;2,75
31040;0,34;"Ideal";"D";"VS1";62,6;56;749;4,49;4,52;2,82
31041;0,34;"Ideal";"D";"VS1";61,4;56;749;4,5;4,53;2,77
31042;0,38;"Very Good";"I";"VS1";62;55;750;4,65;4,67;2,89
31044;0,33;"Ideal";"F";"VVS2";62,4;55;750;4,43;4,45;2,77
31045;0,4;"Good";"I";"VVS2";59,7;62;750;4,75;4,79;2,85
31046;0,34;"Ideal";"D";"SI1";62;55;750;4,53;4,5;2,8
31047;0,34;"Premium";"D";"SI1";62;58;750;4,47;4,43;2,76
31048;0,41;"Ideal";"H";"VS1";61,8;56;750;4,73;4,78;2,94
31049;0,42;"Very Good";"G";"SI1";62;54;751;4,8;4,82;2,98
31050;0,4;"Ideal";"I";"VVS2";62,6;54;751;4,69;4,73;2,95
31053;0,34;"Ideal";"H";"VVS1";61,6;53;751;4,5;4,52;2,78
31054;0,34;"Ideal";"H";"VVS1";61,1;56;751;4,51;4,56;2,77
31055;0,38;"Ideal";"E";"VS2";61,9;57;751;4,61;4,66;2,87
31056;0,38;"Very Good";"I";"VVS1";63,5;57;752;4,6;4,63;2,93
31057;0,38;"Very Good";"F";"VS2";59,7;57;752;4,73;4,79;2,84
31061;0,38;"Good";"F";"VS2";62,7;58;752;4,56;4,6;2,87
31062;0,27;"Premium";"E";"VVS2";61,8;59;752;4,18;4,14;2,57
31063;0,27;"Ideal";"E";"VVS1";62;56;752;4,19;4,16;2,59
31064;0,27;"Good";"E";"VVS1";63,9;57;752;4,1;4,07;2,61
31065;0,27;"Ideal";"D";"VVS2";61,5;56;752;4,18;4,15;2,56
31067;0,33;"Very Good";"G";"VVS2";61,2;57;752;4,42;4,44;2,71
31069;0,33;"Ideal";"G";"VVS2";60,1;57;752;4,48;4,51;2,7
31070;0,33;"Premium";"G";"VVS2";62;59;752;4,41;4,46;2,75
31071;0,33;"Premium";"G";"VVS2";61,7;59;752;4,39;4,42;2,72
31072;0,33;"Ideal";"G";"VVS2";61,7;55;752;4,42;4,46;2,74
31073;0,33;"Ideal";"H";"VVS1";62,1;55;752;4,42;4,44;2,75
31074;0,33;"Premium";"G";"VVS2";59,5;60;752;4,52;4,55;2,7
31076;0,33;"Very Good";"G";"VVS2";60,9;57;752;4,43;4,5;2,72
31078;0,33;"Premium";"G";"VVS2";61,7;58;752;4,39;4,42;2,72
31079;0,33;"Ideal";"G";"VVS2";61,5;56;752;4,45;4,49;2,75
31083;0,31;"Very Good";"E";"VVS1";60,3;57;752;4,41;4,44;2,67
31084;0,33;"Ideal";"G";"VVS2";61,7;56;752;4,42;4,46;2,74
31085;0,33;"Ideal";"H";"VVS1";61,7;56;752;4,46;4,48;2,76
31086;0,33;"Premium";"G";"VVS2";60,6;58;752;4,47;4,5;2,72
31087;0,33;"Ideal";"H";"VVS1";62,2;55;752;4,4;4,44;2,75
31088;0,3;"Good";"D";"VVS2";63,6;55;752;4,25;4,31;2,72
31089;0,33;"Very Good";"G";"VVS2";60;63;752;4,45;4,49;2,68
31090;0,33;"Ideal";"G";"VVS2";62,5;54;752;4,41;4,45;2,77
31093;0,3;"Premium";"D";"VVS2";62,4;58;752;4,26;4,3;2,67
31094;0,33;"Ideal";"G";"VVS2";62,7;55;752;4,41;4,46;2,78
31095;0,36;"Very Good";"G";"VVS2";61,7;56;753;4,56;4,58;2,82
31096;0,36;"Very Good";"H";"VVS1";62;55;753;4,57;4,6;2,84
31097;0,3;"Very Good";"G";"VVS1";62,5;56;753;4,25;4,29;2,67
31098;0,41;"Very Good";"E";"SI1";59,3;59;753;4,86;4,89;2,89
31099;0,41;"Ideal";"I";"VVS2";61,6;56;753;4,79;4,82;2,96
31100;0,3;"Ideal";"G";"VVS1";62,6;55;753;4,27;4,32;2,69
31101;0,3;"Ideal";"G";"VVS1";62,2;56;753;4,27;4,31;2,67
31102;0,3;"Ideal";"G";"VVS1";62,1;58;753;4,26;4,28;2,65
31103;0,34;"Ideal";"D";"VS2";61;58;753;4,49;4,53;2,75
31104;0,41;"Ideal";"I";"VS1";61,8;53;753;4,81;4,84;2,98
31105;0,36;"Ideal";"E";"VS1";61,5;55;753;4,58;4,66;2,84
31106;0,41;"Ideal";"F";"SI1";61,4;57;753;4,76;4,79;2,93
31108;0,4;"Premium";"G";"VS2";60,4;58;753;4,75;4,78;2,88
31109;0,42;"Very Good";"F";"SI1";60,6;58;753;4,81;4,89;2,94
31112;0,31;"Very Good";"F";"VVS2";62;55;754;4,34;4,38;2,7
31114;0,3;"Very Good";"D";"VVS2";63,2;55;754;4,27;4,3;2,71
31115;0,42;"Very Good";"H";"SI1";61,1;57;754;4,84;4,87;2,96
31116;0,33;"Ideal";"G";"VVS2";62;53,5;754;4,44;4,48;2,76
31117;0,38;"Ideal";"H";"VS1";62,4;53;754;4,67;4,69;2,92
31118;0,35;"Ideal";"F";"VS1";62,8;54;754;4,5;4,54;2,84
31119;0,37;"Ideal";"I";"IF";60,7;56;754;4,64;4,68;2,83
31120;0,37;"Ideal";"I";"IF";61,4;55;754;4,65;4,67;2,86
31121;0,34;"Good";"E";"VS2";57,8;64;754;4,6;4,61;2,66
31122;0,41;"Good";"I";"VS1";60,1;60,1;754;4,79;4,82;2,89
31123;0,3;"Ideal";"F";"VS1";61,5;55;754;4,35;4,33;2,67
31124;0,43;"Very Good";"G";"SI1";60,4;58;754;4,87;4,9;2,95
31126;0,43;"Very Good";"G";"SI1";62,7;56;754;4,8;4,83;3,02
31127;0,43;"Very Good";"G";"SI1";62,9;55;754;4,83;4,87;3,05
31128;0,31;"Ideal";"E";"VS1";61,2;55;754;4,4;4,42;2,7
31129;0,31;"Very Good";"H";"VVS1";58,5;59;755;4,45;4,5;2,62
31131;0,3;"Very Good";"E";"VS1";61,7;56;755;4,3;4,33;2,66
31132;0,31;"Ideal";"E";"VVS2";62,5;54;755;4,34;4,37;2,72
31133;0,31;"Ideal";"E";"VVS2";61,4;58;755;4,33;4,37;2,67
31134;0,31;"Ideal";"E";"VVS2";59,9;62;755;4,4;4,41;2,64
31137;0,31;"Ideal";"G";"VVS1";59;62;755;4,41;4,43;2,61
31140;0,41;"Very Good";"E";"SI1";62,9;57;755;4,73;4,78;2,99
31141;0,41;"Very Good";"E";"SI1";62,9;56;755;4,72;4,76;2,98
31143;0,38;"Very Good";"G";"SI1";62;54,8;755;4,64;4,67;2,89
31145;0,41;"Ideal";"E";"SI1";62,5;57;755;4,74;4,79;2,98
31148;0,41;"Very Good";"E";"SI1";62,8;59;755;4,74;4,75;2,98
31150;0,41;"Premium";"F";"SI1";59,8;59;755;4,82;4,85;2,89
31152;0,41;"Good";"E";"SI1";63,3;57;755;4,73;4,75;3
31153;0,41;"Premium";"F";"SI1";61,8;58;755;4,75;4,76;2,94
31154;0,41;"Premium";"E";"SI1";61;59;755;4,78;4,82;2,93
31155;0,41;"Ideal";"E";"SI1";62,5;55;755;4,73;4,77;2,97
31156;0,41;"Premium";"E";"SI1";61,3;58;755;4,76;4,8;2,93
31157;0,41;"Good";"E";"SI1";63,5;57;755;4,69;4,73;2,99
31159;0,41;"Ideal";"I";"VS1";60,9;53;755;4,8;4,85;2,94
31160;0,41;"Very Good";"F";"SI1";62,9;56;755;4,71;4,73;2,97
31161;0,41;"Very Good";"E";"SI1";62,4;55;755;4,74;4,78;2,97
31162;0,41;"Good";"F";"SI1";63,9;56;755;4,68;4,74;3,01
31163;0,41;"Very Good";"F";"SI1";62,8;57;755;4,69;4,73;2,96
31164;0,41;"Very Good";"E";"SI1";61,4;56;755;4,77;4,81;2,94
31165;0,41;"Ideal";"E";"SI1";62,7;57;755;4,74;4,77;2,98
31166;0,41;"Premium";"E";"SI1";60,1;60;755;4,79;4,83;2,89
31167;0,41;"Good";"E";"SI1";63,9;58;755;4,7;4,72;3,01
31168;0,41;"Very Good";"E";"SI1";60,5;61;755;4,78;4,8;2,9
31169;0,41;"Good";"F";"SI1";63,3;57;755;4,69;4,72;2,98
31172;0,41;"Premium";"E";"SI1";60,2;60;755;4,78;4,82;2,89
31174;0,4;"Very Good";"F";"SI1";62,1;60;756;4,66;4,7;2,91
31175;0,35;"Ideal";"G";"VVS2";61,8;55;756;4,54;4,56;2,81
31176;0,35;"Ideal";"H";"VVS1";62;55;756;4,52;4,54;2,81
31177;0,32;"Ideal";"D";"VS1";61,4;56;756;4,42;4,47;2,73
31178;0,42;"Ideal";"G";"SI1";60,7;57;756;4,81;4,89;2,95
31179;0,32;"Good";"E";"VS1";60,3;64;756;4,42;4,44;2,67
31180;0,32;"Good";"E";"VS1";59,5;64;756;4,42;4,45;2,64
31181;0,32;"Premium";"D";"SI1";61,3;60;756;4,43;4,41;2,71
31182;0,32;"Ideal";"D";"SI1";60,8;57;756;4,44;4,41;2,69
31184;0,32;"Ideal";"D";"SI1";62;55;756;4,47;4,37;2,74
31186;0,32;"Premium";"D";"SI1";63;58;756;4,4;4,36;2,76
31187;0,32;"Ideal";"D";"SI1";62;57;756;4,4;4,37;2,72
31188;0,32;"Ideal";"D";"SI1";62,8;56;756;4,35;4,34;2,73
31189;0,32;"Very Good";"D";"SI1";63,3;57;756;4,39;4,36;2,77
31195;0,32;"Premium";"I";"VVS1";60,1;61;756;4,45;4,4;2,66
31196;0,32;"Ideal";"I";"VVS1";61,9;55;756;4,4;4,39;2,72
31197;0,32;"Ideal";"I";"VVS1";61,7;55;756;4,4;4,39;2,71
31198;0,32;"Ideal";"I";"VVS1";62,5;55;756;4,4;4,37;2,74
31199;0,32;"Ideal";"I";"VVS1";62,4;55;756;4,38;4,34;2,72
31201;0,32;"Ideal";"D";"SI1";59,3;55;756;4,53;4,51;2,68
31203;0,32;"Ideal";"D";"SI1";59,6;57;756;4,47;4,42;2,65
31204;0,32;"Premium";"D";"SI1";60,4;58;756;4,47;4,44;2,69
31205;0,32;"Premium";"D";"SI1";60,8;58;756;4,44;4,41;2,69
31210;0,32;"Ideal";"D";"SI1";61,5;56;756;4,42;4,39;2,71
31211;0,32;"Ideal";"D";"SI1";61,3;55;756;4,42;4,39;2,7
31212;0,32;"Ideal";"D";"SI1";62,5;54;756;4,41;4,39;2,75
31213;0,32;"Premium";"D";"SI1";62,3;55;756;4,42;4,38;2,74
31214;0,32;"Premium";"D";"SI1";60,9;60;756;4,41;4,39;2,68
31215;0,32;"Premium";"D";"SI1";61,4;58;756;4,42;4,38;2,7
31218;0,32;"Very Good";"D";"SI1";63,1;57;756;4,38;4,37;2,76
31221;0,32;"Ideal";"D";"SI1";61,3;57;756;4,41;4,37;2,69
31222;0,32;"Ideal";"D";"SI1";62,7;54;756;4,39;4,35;2,74
31223;0,32;"Very Good";"D";"SI1";63,2;54;756;4,38;4,36;2,76
31224;0,32;"Very Good";"D";"SI1";63,1;56;756;4,38;4,34;2,75
31225;0,32;"Good";"D";"SI1";63,7;55;756;4,38;4,35;2,78
31228;0,32;"Ideal";"D";"SI1";62,7;57;756;4,37;4,34;2,73
31229;0,32;"Good";"D";"SI1";63,6;56;756;4,37;4,34;2,77
31230;0,31;"Ideal";"E";"VS2";62;56;756;4,38;4,36;2,71
31232;0,44;"Good";"E";"SI1";63,4;57;756;4,81;4,85;3,06
31233;0,44;"Good";"F";"SI1";63,8;54;756;4,8;4,85;3,08
31234;0,42;"Very Good";"D";"SI1";63;55;756;4,76;4,79;3,01
31236;0,42;"Very Good";"D";"SI1";61,5;58;756;4,8;4,83;2,96
31237;0,42;"Very Good";"D";"SI1";60,2;57;756;4,85;4,89;2,93
31239;0,42;"Very Good";"D";"SI1";63;57;756;4,77;4,81;3,02
31240;0,38;"Ideal";"G";"VS2";61,9;54,1;757;4,66;4,69;2,89
31243;0,31;"Ideal";"F";"VS2";61,6;55;757;4,38;4,39;2,7
31244;0,31;"Ideal";"F";"VS2";61,9;55;757;4,37;4,39;2,71
31248;0,37;"Premium";"E";"VS2";60,2;58;757;4,65;4,68;2,81
31249;0,4;"Ideal";"I";"VVS2";62;54;758;4,74;4,77;2,95
31251;0,41;"Good";"D";"SI1";56,5;63;758;4,98;4,94;2,8
31252;0,34;"Ideal";"E";"VS2";62,1;54,1;758;4,47;4,5;2,78
31253;0,46;"Ideal";"F";"SI2";61,5;54;758;4,98;5,01;3,07
31254;0,46;"Ideal";"F";"SI2";61,5;54;758;4,98;5,01;3,07
31255;0,4;"Ideal";"J";"IF";62,5;56;758;4,7;4,74;2,95
31257;0,32;"Ideal";"D";"VS2";62;55;758;4,38;4,42;2,73
31258;0,32;"Ideal";"D";"VS2";62,4;57;758;4,34;4,38;2,72
31259;0,32;"Ideal";"D";"VS2";61,9;55;758;4,39;4,43;2,73
31263;0,32;"Ideal";"H";"SI1";60,6;57;449;4,4;4,44;2,68
31264;0,32;"Premium";"E";"SI2";61,7;60;449;4,38;4,41;2,71
31265;0,32;"Good";"H";"SI1";63,1;55;449;4,34;4,37;2,75
31268;0,32;"Ideal";"I";"VS2";62,5;55;449;4,37;4,4;2,74
31269;0,32;"Ideal";"I";"VS2";61,5;56;449;4,4;4,41;2,71
31271;0,32;"Ideal";"I";"VS2";60,3;56;449;4,44;4,45;2,68
31272;0,32;"Very Good";"E";"SI2";62,7;57;449;4,34;4,37;2,73
31273;0,32;"Good";"I";"VS2";63,2;56;449;4,32;4,38;2,75
31274;0,32;"Ideal";"I";"VS2";61,6;56;449;4,37;4,39;2,7
31275;0,32;"Premium";"E";"SI2";59,7;60;449;4,43;4,45;2,65
31276;0,32;"Very Good";"I";"VS2";63;57;449;4,33;4,37;2,74
31277;0,32;"Ideal";"I";"VS2";61,3;56;449;4,38;4,43;2,7
31278;0,32;"Premium";"I";"VS2";62,2;59;449;4,35;4,37;2,71
31279;0,32;"Good";"I";"VS2";63,4;55;449;4,33;4,37;2,76
31280;0,32;"Ideal";"E";"SI2";62,7;55;449;4,39;4,42;2,76
31281;0,32;"Premium";"I";"VS2";62,6;58;449;4,37;4,42;2,75
31283;0,25;"Ideal";"I";"VS2";62;57;450;4,02;4,06;2,5
31284;0,32;"Ideal";"G";"SI2";61,6;56;450;4,44;4,46;2,74
31285;0,32;"Ideal";"G";"SI2";61,8;55;450;4,4;4,43;2,73
31286;0,32;"Ideal";"G";"SI2";62,2;53;450;4,4;4,44;2,75
31287;0,36;"Ideal";"F";"SI2";62,2;55;450;4,57;4,59;2,85
31288;0,33;"Ideal";"F";"SI2";62,3;55;450;4,44;4,49;2,78
31290;0,32;"Ideal";"I";"SI1";61,9;54;450;4,41;4,45;2,74
31291;0,32;"Ideal";"D";"VS2";61,1;56;758;4,39;4,41;2,69
31293;0,32;"Ideal";"D";"VS2";61,9;55;758;4,41;4,44;2,74
31294;0,32;"Ideal";"E";"VS1";61,6;57;758;4,35;4,39;2,69
31295;0,32;"Very Good";"D";"VS2";62,5;57;758;4,34;4,39;2,73
31296;0,32;"Ideal";"D";"VS2";62,2;56;758;4,38;4,4;2,73
31297;0,32;"Premium";"D";"VS2";61,7;59;758;4,38;4,43;2,72
31298;0,32;"Ideal";"D";"VS2";62,7;54;758;4,36;4,38;2,74
31299;0,32;"Ideal";"D";"VS2";61,7;54;758;4,38;4,43;2,72
31300;0,32;"Ideal";"D";"VS2";61,9;57;758;4,37;4,39;2,71
31301;0,32;"Ideal";"D";"VS2";62,1;56;758;4,39;4,43;2,74
31303;0,32;"Very Good";"D";"VS2";61,8;57;758;4,35;4,36;2,69
31307;0,32;"Ideal";"D";"VS2";62,7;57;758;4,4;4,44;2,77
31309;0,32;"Ideal";"D";"VS2";61;57;758;4,42;4,46;2,71
31310;0,32;"Premium";"D";"VS2";60,3;60;758;4,42;4,44;2,67
31311;0,32;"Ideal";"D";"VS2";62;55;758;4,37;4,41;2,72
31313;0,32;"Ideal";"D";"VS2";62,2;55;758;4,37;4,41;2,73
31315;0,32;"Ideal";"E";"VS1";61,7;56;758;4,39;4,42;2,72
31316;0,32;"Premium";"D";"VS2";61,7;58;758;4,34;4,38;2,69
31317;0,32;"Ideal";"D";"VS2";61,7;57;758;4,36;4,39;2,7
31318;0,32;"Ideal";"D";"VS2";62,2;56;758;4,36;4,39;2,72
31319;0,32;"Ideal";"D";"VS2";61,5;56;758;4,39;4,42;2,71
31320;0,32;"Ideal";"D";"VS2";62,6;55;758;4,37;4,39;2,74
31323;0,32;"Ideal";"D";"VS2";60,5;56;758;4,45;4,48;2,7
31324;0,32;"Ideal";"D";"VS2";62,3;57;758;4,39;4,41;2,74
31325;0,32;"Ideal";"D";"VS2";61,6;56;758;4,37;4,4;2,7
31326;0,32;"Ideal";"E";"VS1";61,8;55;758;4,4;4,43;2,73
31327;0,32;"Ideal";"E";"VS1";61,9;56;758;4,38;4,41;2,72
31329;0,36;"Very Good";"D";"VS2";64;56;759;4,49;4,51;2,88
31332;0,37;"Ideal";"F";"VS2";61,7;55;759;4,61;4,73;2,88
31334;0,38;"Ideal";"G";"VS1";62,4;54;759;4,63;4,67;2,9
31335;0,41;"Ideal";"G";"SI1";61,4;56;759;4,81;4,83;2,96
31336;0,41;"Ideal";"G";"SI1";61,9;54;759;4,77;4,82;2,97
31339;0,44;"Premium";"H";"SI2";59,6;60;759;4,95;4,93;2,96
31341;0,35;"Very Good";"F";"VS1";61,9;56;760;4,5;4,53;2,79
31343;0,27;"Very Good";"E";"IF";59,7;56;760;4,26;4,28;2,55
31344;0,27;"Ideal";"F";"VVS2";62,7;55;760;4,1;4,12;2,58
31346;0,27;"Ideal";"E";"VVS2";60,2;55;760;4,24;4,27;2,56
31347;0,27;"Ideal";"E";"VVS2";61,9;56;760;4,16;4,19;2,58
31348;0,27;"Ideal";"F";"VVS1";62,5;56;760;4,1;4,14;2,57
31350;0,34;"Ideal";"E";"VS2";61,8;54;760;4,49;4,5;2,78
31351;0,34;"Ideal";"F";"VS1";61,9;55;760;4,49;4,52;2,79
31353;0,42;"Ideal";"H";"SI1";60,9;56;760;4,89;4,86;2,97
31356;0,27;"Ideal";"F";"IF";61,8;55;760;4,14;4,21;2,57
31357;0,27;"Ideal";"F";"IF";61,4;57;760;4,17;4,19;2,57
31361;0,43;"Ideal";"E";"SI1";62,6;56;760;4,79;4,82;3,01
31363;0,42;"Very Good";"H";"SI1";58,6;61;761;4,92;4,95;2,89
31364;0,33;"Ideal";"G";"VVS2";60,4;57;761;4,48;4,52;2,72
31366;0,33;"Ideal";"F";"VVS2";61,4;55;761;4,48;4,51;2,76
31367;0,33;"Ideal";"F";"VVS2";61,7;55;761;4,46;4,49;2,76
31368;0,33;"Ideal";"F";"VVS2";60,7;56;761;4,46;4,5;2,72
31370;0,36;"Ideal";"G";"VS1";60,6;57;761;4,58;4,62;2,79
31373;0,42;"Ideal";"D";"SI1";62,1;54;761;4,84;4,86;3,01
31375;0,31;"Ideal";"H";"IF";60,8;57;761;4,38;4,4;2,67
31376;0,31;"Good";"G";"VVS1";58;62;761;4,42;4,47;2,58
31377;0,31;"Very Good";"G";"VVS1";62,8;57;761;4,3;4,33;2,71
31378;0,31;"Ideal";"F";"VVS2";61,2;56;761;4,37;4,39;2,68
31379;0,31;"Premium";"H";"IF";60,4;58;761;4,41;4,43;2,67
31380;0,31;"Very Good";"G";"VVS1";59,8;62;761;4,35;4,41;2,62
31382;0,37;"Ideal";"E";"VS2";61;56;762;4,64;4,67;2,84
31388;0,37;"Ideal";"D";"VS2";61,1;54;763;4,63;4,66;2,84
31390;0,41;"Ideal";"H";"SI1";61,5;55;763;4,78;4,81;2,95
31392;0,3;"Good";"E";"VVS1";57,8;60;763;4,45;4,48;2,58
31394;0,32;"Premium";"H";"IF";61,8;58;763;4,35;4,39;2,7
31395;0,38;"Very Good";"G";"VS1";62;57;764;4,65;4,68;2,89
31397;0,47;"Very Good";"J";"SI1";62,4;58;764;4,94;4,99;3,1
31398;0,36;"Ideal";"H";"VVS1";62;54,8;764;4,57;4,59;2,84
31401;0,3;"Ideal";"G";"VVS1";62,2;57;764;4,3;4,32;2,68
31402;0,3;"Ideal";"G";"VVS1";61,5;57;764;4,28;4,31;2,64
31403;0,3;"Ideal";"G";"VVS1";62;58;764;4,27;4,31;2,66
31404;0,3;"Ideal";"G";"VVS1";61,9;57;764;4,28;4,31;2,66
31405;0,3;"Ideal";"G";"VVS1";61,7;54;764;4,32;4,34;2,67
31406;0,3;"Ideal";"G";"VVS1";61,7;57;764;4,31;4,35;2,67
31408;0,3;"Ideal";"G";"VVS1";61,8;56;764;4,32;4,36;2,68
31409;0,3;"Ideal";"G";"VVS1";61,1;57;764;4,32;4,35;2,65
31411;0,3;"Ideal";"G";"VVS1";61,4;58;764;4,31;4,35;2,66
31412;0,3;"Ideal";"G";"VVS1";62;54;764;4,35;4,36;2,7
31413;0,3;"Ideal";"G";"VVS1";62,3;54;764;4,32;4,35;2,7
31416;0,3;"Ideal";"G";"VVS1";62,2;57;764;4,28;4,3;2,67
31418;0,3;"Ideal";"G";"VVS1";61,9;54;764;4,33;4,36;2,69
31421;0,34;"Ideal";"F";"VS1";61,1;55;764;4,53;4,57;2,78
