in-store,age,items,amount,region
0,37,8,2259.20,3
0,40,4,1115.80,3
1,56,6,715.55,3
1,32,2,878.03,3
0,22,2,1895.90,3
1,55,4,284.15,3
1,61,6,777.61,3
0,55,3,529.31,3
1,45,2,525.40,3
1,66,5,660.17,3
1,33,5,116.80,3
1,39,8,140.83,3
0,45,2,2655.10,3
0,61,4,2736.70,3
1,51,6,68.49,3
1,45,7,179.85,3
1,63,2,752.38,3
1,66,2,304.60,3
1,42,5,75.77,3
0,29,8,2455.60,3
0,20,4,1785.80,3
0,53,2,1607.80,3
1,30,6,216.28,3
1,34,2,632.78,3
1,41,7,205.90,3
1,62,3,572.55,3
1,65,5,452.73,3
0,59,6,1219.80,3
1,25,6,247.66,3
1,66,6,432.42,3
0,48,7,2450.10,3
0,25,6,123.96,3
0,47,6,307.55,3
0,42,1,2250.10,3
0,32,6,2661.60,3
1,54,6,538.39,3
0,59,4,2074.40,3
0,39,5,1459.80,3
1,73,6,771.39,3
0,45,8,937.17,3
1,67,1,860.11,3
1,34,7,695.32,3
1,67,2,703.83,3
1,27,5,798.01,3
1,57,4,765.36,3
1,68,8,431.47,3
1,72,1,363.28,3
0,32,8,554.82,3
1,27,3,644.20,3
1,71,3,929.26,3
1,64,4,526.57,3
1,62,5,894.62,3
1,50,7,134.97,3
1,25,3,77.44,3
0,49,1,712.37,3
1,67,3,366.48,3
0,52,8,2536.70,3
0,62,7,1734.20,3
1,70,6,928.57,3
1,30,7,176.06,3
1,51,5,907.95,3
1,42,8,725.81,3
0,46,5,1185.60,3
1,59,6,684.26,3
1,72,3,785.48,3
1,50,5,82.04,3
0,27,8,2198.80,3
1,59,5,359.59,3
0,41,5,2420.10,3
0,41,5,2499.30,3
1,34,4,473.87,3
0,51,7,1977.10,3
0,43,5,1205.20,3
0,47,5,2893.90,3
1,72,6,281.49,3
1,69,7,97.06,3
1,39,7,457.44,3
1,51,2,573.09,3
1,44,7,348.29,3
1,29,3,676.27,3
0,32,3,754.09,3
1,73,7,661.42,3
1,70,5,676.61,3
1,69,2,169.73,3
0,22,6,612.51,3
1,68,4,299.57,3
1,45,4,837.92,3
1,43,5,886.45,3
0,56,3,364.39,3
1,30,3,607.72,3
1,25,6,880.28,3
0,46,6,293.65,3
1,52,8,747.67,3
1,43,7,631.72,3
0,31,4,1722.10,3
1,68,7,798.69,3
1,73,4,972.30,3
1,57,2,246.73,3
0,31,3,1997.20,3
1,73,2,169.98,3
1,49,4,912.91,3
0,37,1,1539.80,3
0,30,7,336.51,3
1,66,3,756.48,3
0,54,7,1043.70,3
1,51,8,171.26,3
1,63,6,657.89,3
1,41,7,225.20,3
0,60,4,1389.10,3
1,67,3,430.44,3
1,47,6,375.71,3
0,50,8,2789.90,3
1,31,2,882.37,3
1,61,5,781.23,3
0,30,2,508.95,3
1,54,5,441.72,3
0,43,3,2965.90,3
1,36,7,53.53,3
1,40,7,126.93,3
0,19,2,261.68,3
1,56,2,161.99,3
1,74,5,327.16,3
1,71,3,929.84,3
1,60,6,442.08,3
0,22,4,486.27,3
1,35,2,615.56,3
1,56,3,986.42,3
0,28,6,1155.90,3
1,54,6,348.50,3
1,55,3,336.26,3
0,37,1,2916.50,3
1,70,1,588.72,3
1,28,6,471.32,3
1,26,2,294.31,3
0,61,1,881.58,3
1,59,8,161.83,3
1,50,1,505.72,3
1,71,4,227.89,3
0,32,3,1700.60,3
1,58,8,999.64,3
1,24,5,405.30,3
1,33,6,355.16,3
1,26,5,743.38,3
1,56,7,859.45,3
0,28,7,1098.90,3
0,33,5,571.08,3
1,27,5,483.09,3
1,67,4,661.67,3
0,35,2,2158.10,3
1,34,3,559.94,3
0,21,1,1545.90,3
0,61,3,1595.00,3
1,52,5,408.42,3
0,53,7,1498.10,3
1,60,3,787.11,3
1,59,3,732.65,3
1,51,3,608.35,3
1,60,7,284.28,3
0,47,8,814.09,3
1,70,1,250.23,3
0,25,5,887.01,3
0,42,2,834.06,3
1,55,6,642.37,3
1,73,2,972.00,3
0,18,2,209.72,3
1,62,7,130.91,3
1,32,4,280.55,3
0,39,3,2615.00,3
0,50,4,1219.30,3
0,22,8,1479.30,3
1,58,6,914.42,3
1,33,5,512.56,3
1,61,5,446.22,3
1,25,8,390.48,3
0,56,2,2101.80,3
1,57,5,685.31,3
0,38,6,2054.80,3
1,45,6,972.70,3
1,57,2,838.74,3
1,27,7,568.10,3
0,38,3,301.89,3
1,26,4,645.36,3
0,56,2,1853.50,3
0,52,6,2680.70,3
1,70,4,923.06,3
0,45,1,234.25,3
1,39,6,911.39,3
0,22,7,415.62,3
1,35,8,984.70,3
1,30,2,769.38,3
1,73,4,97.10,3
1,44,7,430.02,3
0,44,3,368.91,3
0,58,3,1083.30,3
1,61,5,891.77,3
0,36,7,835.01,3
1,53,6,491.84,3
0,52,3,1670.30,3
1,53,5,154.49,3
0,42,5,1848.70,3
0,25,1,2926.30,3
0,43,6,1613.80,3
1,28,4,959.30,3
0,54,7,2334.60,3
0,49,5,2121.40,3
0,38,2,2645.50,3
0,60,2,1594.40,3
1,69,5,833.42,3
1,37,6,912.91,3
1,58,6,480.66,3
1,28,6,816.67,3
1,72,1,857.92,3
1,69,1,817.63,3
0,50,8,1549.90,3
1,48,3,298.66,3
1,56,6,479.18,3
1,45,2,964.86,3
1,49,6,418.25,3
1,33,2,352.74,3
1,59,3,792.51,3
1,27,2,490.44,3
1,66,5,964.89,3
1,71,8,187.29,3
1,59,2,446.18,3
0,40,7,802.80,3
0,23,7,2234.40,3
1,69,7,420.89,3
0,52,8,736.10,3
0,31,8,1373.10,3
0,39,5,2761.60,3
1,45,6,558.13,3
1,61,3,542.20,3
0,41,1,281.91,3
1,51,4,897.84,3
0,53,3,1366.20,3
1,40,7,208.50,3
0,31,2,2333.90,3
0,56,4,1731.60,3
0,49,7,356.02,3
1,32,4,995.86,3
1,53,3,798.35,3
1,50,5,342.16,3
1,28,5,243.26,3
1,26,6,649.04,3
0,40,8,2077.40,3
0,20,7,2648.40,3
1,59,2,740.43,3
1,68,3,530.89,3
1,56,7,873.22,3
1,52,7,552.06,3
0,53,3,1676.70,3
0,51,4,1436.50,3
0,60,4,2454.10,3
1,74,7,394.81,3
0,52,4,2306.20,3
0,53,6,1967.40,3
0,58,8,2485.00,3
0,50,2,1243.40,3
0,35,6,2728.90,3
0,24,1,1754.60,3
1,60,4,51.41,3
1,38,4,455.94,3
1,55,3,677.60,3
1,54,5,552.31,3
0,53,8,1577.60,3
0,34,5,999.31,3
0,20,5,871.56,3
0,46,6,1024.70,3
1,50,6,543.16,3
1,29,4,486.32,3
0,22,1,1800.80,3
1,43,6,285.37,3
1,49,4,197.80,3
1,58,6,765.85,3
1,53,5,486.65,3
1,43,7,263.10,3
1,29,4,913.04,3
1,49,6,622.61,3
0,43,7,1758.30,3
1,36,4,827.74,3
0,29,7,1425.30,3
0,45,3,1707.10,3
1,46,4,595.41,3
1,53,7,372.35,3
1,27,3,592.36,3
1,52,2,59.01,3
0,48,6,577.48,3
1,61,1,836.47,3
0,36,6,205.76,3
0,56,7,540.57,3
0,55,3,1905.40,3
0,25,7,2761.80,3
0,62,4,1924.10,3
1,53,7,535.94,3
1,72,4,86.90,3
1,24,5,424.76,3
0,41,3,932.40,3
0,62,5,794.99,3
0,52,1,914.53,3
1,53,6,234.95,3
0,58,5,2041.10,3
1,34,3,971.08,3
0,51,1,2787.90,3
1,36,4,132.20,3
1,37,2,723.87,3
1,66,4,886.48,3
1,27,6,755.49,3
1,65,2,86.43,3
0,26,5,790.98,3
1,49,4,230.54,3
0,48,6,2135.30,3
1,47,3,426.38,3
0,35,2,1851.40,3
1,71,5,560.24,3
0,28,5,1347.90,3
1,41,3,129.29,3
0,50,6,1456.30,3
1,42,1,451.05,3
1,39,6,918.80,3
0,47,3,1712.70,3
1,60,4,512.68,3
1,45,8,764.02,3
1,38,5,611.25,3
1,46,7,158.31,3
0,26,5,859.25,3
0,56,6,1390.60,3
0,19,2,2458.70,3
1,56,6,60.11,3
0,38,3,2682.10,3
1,35,7,148.01,3
1,47,4,892.30,3
0,31,1,2673.60,3
1,64,6,339.94,3
1,63,4,356.55,3
1,63,3,907.63,3
0,21,7,1992.40,3
0,56,5,1186.20,3
1,49,4,567.57,3
1,37,3,465.90,3
1,42,6,573.53,3
1,39,4,805.06,3
1,64,2,785.90,3
1,58,7,863.34,3
1,65,3,350.27,3
0,40,5,357.00,3
1,57,4,285.02,3
1,58,6,833.44,3
1,43,4,864.61,3
0,48,2,2049.30,3
0,36,3,2980.50,3
0,20,5,1974.70,3
1,44,4,803.95,3
1,59,4,539.39,3
1,52,4,172.78,3
1,74,4,596.36,3
1,47,7,234.42,3
0,51,5,2738.00,3
0,61,2,802.87,3
1,49,3,582.60,3
0,45,6,360.84,3
1,65,6,666.18,3
1,44,5,686.38,3
1,64,3,808.33,3
1,31,2,859.28,3
1,37,3,907.41,3
1,37,1,327.25,3
0,49,7,2794.10,3
1,59,7,560.21,3
1,60,7,113.80,3
1,26,2,557.59,3
0,51,1,2513.90,3
1,73,7,807.76,3
1,43,3,299.77,3
0,49,3,679.84,3
0,29,7,1721.30,3
0,19,7,1130.90,3
0,28,8,1774.70,3
1,71,3,404.88,3
1,26,2,635.10,3
0,54,6,1982.80,3
0,31,4,1910.40,3
1,70,4,337.91,3
1,49,5,290.22,3
1,71,7,830.27,3
1,55,2,735.38,3
1,47,5,421.95,3
1,38,5,376.34,3
0,37,5,749.73,3
0,49,7,919.56,3
1,51,8,487.93,3
1,68,6,982.77,3
1,62,7,112.65,3
0,35,3,2328.80,3
1,29,5,842.88,3
1,30,5,788.25,3
1,64,5,464.07,3
0,19,7,2051.60,3
1,45,4,624.57,3
1,52,3,544.06,3
0,61,4,2764.30,3
1,30,6,191.99,3
1,29,4,487.72,3
1,66,4,580.37,3
1,51,4,230.02,3
0,44,6,2224.00,3
0,55,4,1872.80,3
0,56,2,1080.00,3
1,25,7,432.89,3
1,67,4,833.66,3
1,48,4,512.16,3
1,55,6,198.81,3
0,45,7,832.46,3
1,59,6,336.61,3
1,53,2,605.13,3
1,54,4,745.07,3
0,51,5,1066.70,3
1,51,8,122.58,3
0,35,2,1090.90,3
1,56,6,78.62,3
1,35,2,733.89,3
0,27,1,415.82,3
0,37,8,2914.30,3
0,47,1,168.65,3
1,33,4,100.77,3
1,54,2,630.66,3
0,54,5,2826.90,3
0,24,3,2058.00,3
0,57,4,800.77,3
0,22,2,143.60,3
1,30,5,100.89,3
1,31,6,568.62,3
0,31,5,2795.10,3
1,41,4,540.11,3
1,56,3,957.52,3
1,66,7,758.99,3
0,53,2,2904.60,3
0,59,3,1706.90,3
1,70,8,326.89,3
0,34,4,1158.10,3
1,71,4,653.60,3
1,61,4,170.38,3
0,54,5,1111.20,3
0,47,7,2343.50,3
1,71,2,701.72,3
1,74,5,576.75,3
0,27,4,1333.60,3
0,43,4,1877.70,3
1,30,5,761.69,3
1,37,2,445.84,3
1,44,7,588.42,3
1,24,7,63.10,3
0,52,5,134.72,3
1,34,8,221.66,3
1,48,2,405.99,3
1,73,3,894.47,3
1,41,3,915.93,3
1,43,3,907.21,3
0,57,6,463.53,3
0,22,7,1219.80,3
1,32,3,916.72,3
0,25,2,1788.00,3
1,40,1,70.27,3
0,35,3,119.33,3
0,47,4,590.13,3
0,43,5,1186.90,3
0,46,2,875.90,3
0,28,3,2971.50,3
0,20,2,1855.90,3
0,27,3,2660.90,3
0,47,2,1939.70,3
1,48,7,327.94,3
1,48,7,358.31,3
1,27,3,872.66,3
1,46,3,591.74,3
1,56,3,963.67,3
0,53,5,211.04,3
0,49,1,1230.00,3
1,49,1,101.37,3
1,38,2,925.62,3
1,29,1,425.94,3
0,52,6,1153.40,3
1,39,4,356.16,3
1,36,8,432.90,3
1,60,8,883.25,3
1,54,6,979.39,3
1,28,6,776.37,3
1,47,6,930.92,3
1,29,3,979.07,3
0,39,4,2130.30,3
1,55,7,315.82,3
1,58,6,612.25,3
0,59,2,1922.60,3
0,63,3,2770.70,3
1,65,2,415.88,3
1,45,7,120.63,3
1,73,3,146.59,3
0,21,6,1711.60,3
0,51,7,273.01,3
0,47,4,1324.90,3
1,44,2,778.88,3
1,58,4,589.85,3
0,40,4,1527.80,3
1,36,1,362.29,3
1,39,7,930.53,3
0,57,2,2323.10,3
0,27,6,1562.80,3
1,24,7,249.59,3
0,34,2,393.59,3
1,37,4,964.03,3
0,52,3,994.07,3
1,43,2,310.91,3
1,31,6,722.70,3
1,45,4,318.65,3
1,28,2,949.55,3
1,68,2,596.19,3
1,68,5,952.11,3
0,56,2,2509.90,3
1,47,6,311.86,3
0,50,7,106.30,3
1,50,7,678.06,3
1,39,3,420.71,3
1,70,5,108.24,3
1,52,8,510.11,3
1,66,2,89.02,3
0,35,7,2001.30,3
0,53,6,2676.70,3
1,51,3,219.57,3
1,45,3,615.10,3
1,31,5,890.05,3
0,23,4,733.99,3
0,20,3,2316.20,3
1,60,5,534.62,3
0,62,3,1794.90,3
1,25,6,159.19,3
1,59,6,659.20,3
1,74,4,259.52,3
1,28,5,326.22,3
0,23,7,722.00,3
0,33,6,2135.50,3
1,70,5,362.25,3
1,54,6,613.83,3
0,35,6,432.06,3
1,73,8,112.59,3
1,42,3,403.29,3
0,24,3,1799.80,3
0,53,2,2364.40,3
0,33,2,1826.00,3
1,48,3,761.43,3
0,56,2,2269.50,3
0,59,8,2213.60,3
1,28,2,549.75,3
1,37,8,183.64,3
0,62,7,979.44,3
1,46,4,62.21,3
0,28,8,794.13,3
1,60,2,659.71,3
1,46,7,452.37,3
0,40,7,1700.40,3
0,30,6,2878.70,3
1,41,2,916.39,3
1,61,1,402.35,3
1,65,1,91.14,3
1,70,8,591.15,3
1,31,7,646.86,3
1,55,6,698.14,3
0,62,5,1223.60,3
1,33,1,405.29,3
1,29,7,741.10,3
1,50,2,610.87,3
0,56,1,478.02,3
0,52,7,1265.70,3
1,58,4,801.55,3
1,51,6,113.10,3
0,49,5,1142.10,3
0,24,4,362.72,3
1,54,7,984.49,3
1,53,8,818.70,3
1,71,1,286.64,3
1,72,3,178.07,3
1,45,2,307.71,3
1,46,2,84.94,3
1,59,5,268.78,3
0,44,3,1372.10,3
1,42,2,499.75,3
0,63,4,2257.70,3
0,38,5,2835.70,3
1,54,3,409.94,3
1,30,2,638.67,3
1,49,7,352.33,3
1,53,5,146.26,3
1,44,8,723.86,3
1,69,5,349.68,3
1,62,3,507.97,3
0,63,5,1135.20,3
1,46,4,851.97,3
1,37,1,453.43,3
0,21,4,829.10,3
0,49,6,1294.60,3
1,33,6,531.26,3
0,22,5,1355.90,3
0,46,6,2435.00,3
1,63,4,633.93,3
1,45,8,302.65,3
1,31,3,422.19,3
0,51,7,2299.10,3
0,34,2,1738.50,3
1,32,2,911.62,3
0,59,3,2993.80,3
0,55,7,786.30,3
0,35,4,1722.40,3
0,63,3,1970.90,3
1,28,7,246.78,3
1,30,4,182.22,3
1,40,6,495.05,3
0,39,6,1587.70,3
0,20,7,2066.20,3
1,60,5,775.54,3
1,74,5,92.45,3
1,43,5,546.22,3
1,42,4,97.78,3
1,63,4,538.36,3
0,36,8,2376.30,3
1,68,7,779.63,3
1,55,7,57.26,3
0,23,4,2946.10,3
0,55,3,2369.50,3
0,43,2,2675.40,3
1,33,8,687.78,3
1,32,8,566.49,3
1,46,4,959.10,3
1,63,2,514.06,3
1,28,6,243.29,3
0,58,6,2464.30,3
1,71,3,329.47,3
1,68,6,558.39,3
1,43,6,184.28,3
1,37,8,50.77,3
1,67,2,586.08,3
0,19,5,1512.60,3
1,29,2,692.40,3
1,68,3,671.67,3
1,45,4,918.45,3
0,20,8,688.42,3
0,61,2,518.07,3
1,53,6,747.54,3
1,25,4,912.74,3
0,20,1,436.00,3
1,61,5,232.02,3
0,20,3,1380.60,3
0,28,6,1498.10,3
1,64,6,374.03,3
0,40,4,1612.10,3
1,25,4,859.73,3
1,51,6,340.07,3
0,34,2,1020.40,3
1,71,3,951.88,3
1,29,6,57.49,3
0,23,5,952.60,3
1,28,5,788.77,3
1,39,3,391.24,3
0,23,7,2419.20,3
1,56,3,884.03,3
1,37,4,972.56,3
0,48,6,598.67,3
1,69,4,416.16,3
0,25,2,265.71,3
1,70,6,321.47,3
1,32,3,983.35,3
1,46,3,986.71,3
0,58,7,693.67,3
1,70,5,203.04,3
1,41,4,533.53,3
1,46,7,623.66,3
1,69,4,777.94,3
0,26,5,1179.10,3
0,48,2,1463.80,3
0,37,4,2542.00,3
0,34,3,1296.80,3
1,42,7,412.98,3
0,22,3,568.75,3
1,62,6,821.86,3
0,31,3,2552.90,3
0,58,6,484.66,3
1,50,2,751.62,3
1,31,4,836.01,3
0,34,8,2853.80,3
0,62,2,2412.70,3
1,31,7,583.59,3
1,60,3,442.64,3
1,37,7,333.26,3
1,27,1,531.43,3
0,27,3,113.10,3
1,65,6,94.18,3
0,53,3,1811.00,3
1,45,6,271.95,3
1,39,7,184.93,3
1,35,7,702.63,3
0,23,6,2970.60,3
0,39,4,1103.80,3
1,33,4,444.42,3
0,35,3,886.69,3
1,44,8,855.49,3
1,57,3,476.54,3
0,59,4,1098.00,3
0,22,6,1342.10,3
0,33,6,416.01,3
1,48,2,865.72,3
1,56,1,98.81,3
0,62,5,2102.00,3
1,49,4,50.52,3
1,51,2,851.94,3
1,53,5,153.47,3
1,28,5,951.43,3
1,68,4,791.10,3
1,64,2,307.40,3
1,64,7,703.98,3
0,27,4,1091.60,3
1,41,2,406.97,3
1,28,7,252.70,3
1,57,3,370.48,3
0,22,3,1926.20,3
1,27,5,279.17,3
1,53,8,770.73,3
1,37,2,216.93,3
1,44,7,984.09,3
0,36,2,1411.90,3
0,60,5,1261.50,3
0,45,3,1953.60,3
0,24,4,2025.80,3
1,44,7,702.24,3
1,46,3,782.17,3
1,38,4,967.65,3
1,57,1,133.39,3
1,49,6,521.04,3
1,48,5,63.21,3
1,25,3,420.35,3
0,21,5,2653.60,3
0,52,2,1086.70,3
0,31,5,885.38,3
1,36,4,721.51,3
1,26,7,953.08,3
0,50,3,2085.00,3
1,53,4,832.64,3
1,31,3,732.84,3
0,31,6,158.24,3
0,47,8,1969.10,3
1,43,3,186.11,3
1,33,5,573.93,3
1,58,6,91.38,3
1,71,6,499.31,3
1,51,7,915.90,3
1,74,1,491.47,3
0,44,5,2131.00,3
0,37,4,1428.30,3
0,50,3,193.81,3
1,59,6,562.26,3
1,29,1,644.01,3
1,41,5,345.99,3
1,73,2,336.85,3
0,18,2,229.79,3
0,19,3,1222.60,3
1,53,6,964.73,3
1,58,3,306.50,3
1,70,2,375.80,3
1,38,5,110.10,3
1,64,2,308.73,3
1,46,4,220.34,3
1,42,8,127.72,3
0,57,2,1334.60,3
0,45,4,2117.60,3
0,55,2,1532.90,3
0,30,3,2899.40,3
1,60,4,994.39,3
1,54,4,842.06,3
1,42,6,378.63,3
1,52,2,132.10,3
0,60,5,291.44,3
1,57,8,492.66,3
1,59,6,870.88,3
0,24,1,2515.90,3
1,33,4,198.05,3
1,72,1,616.62,3
0,50,2,1754.20,3
1,74,1,954.00,3
1,26,2,366.68,3
0,48,8,540.20,3
1,43,5,104.30,3
1,46,7,804.76,3
0,26,1,2063.20,3
0,62,2,996.87,3
0,43,5,516.82,3
1,43,6,634.46,3
0,27,3,1395.00,3
0,52,4,867.11,3
0,45,2,564.31,3
0,23,1,1328.50,3
1,61,3,319.73,3
1,53,6,694.22,3
0,23,1,1288.30,3
0,41,2,1799.40,3
1,67,3,694.79,3
0,23,4,2697.20,3
0,41,7,647.80,3
1,33,3,782.71,3
1,57,7,823.80,3
1,29,6,666.31,3
0,56,5,1929.30,3
1,55,4,359.48,3
0,31,6,166.06,3
1,38,4,406.90,3
1,55,4,870.39,3
1,39,1,226.66,3
1,67,2,160.97,3
1,65,8,84.55,3
1,55,7,317.62,3
1,26,7,733.72,3
0,63,2,929.77,3
0,42,5,2506.10,3
1,39,1,245.55,3
0,41,2,958.50,3
0,42,7,1743.60,3
1,26,5,886.37,3
1,49,5,82.13,3
0,48,5,275.23,3
1,40,5,759.84,3
1,63,4,543.72,3
1,46,6,801.87,3
0,36,3,2065.30,3
0,35,7,306.42,3
0,57,1,1851.80,3
0,34,6,1310.10,3
1,54,1,684.69,3
1,44,3,550.70,3
1,41,8,358.21,3
1,54,2,601.34,3
1,55,6,789.17,3
1,40,4,868.01,3
0,20,2,2840.70,3
0,25,5,2226.50,3
1,41,6,486.44,3
0,40,4,2275.60,3
0,23,2,631.52,3
1,68,3,615.76,3
1,28,6,857.17,3
1,24,6,140.95,3
0,34,1,2378.20,3
1,28,3,85.39,3
0,26,2,2211.00,3
0,54,6,1574.30,3
0,18,7,1315.40,3
0,43,1,1533.80,3
1,60,2,853.96,3
0,52,1,2465.90,3
1,46,2,593.48,3
0,58,7,1194.90,3
1,72,8,803.49,3
1,58,7,251.94,3
1,46,2,314.80,3
1,31,3,986.11,3
1,38,5,314.76,3
1,68,4,981.13,3
1,39,6,84.50,3
1,72,4,101.86,3
0,36,4,739.36,3
0,43,8,1581.90,3
1,25,6,163.46,3
1,45,4,878.74,3
1,44,3,362.76,3
0,52,4,2825.90,3
0,27,2,2623.70,3
1,52,4,869.70,3
1,42,3,445.03,3
0,50,7,345.62,3
1,44,8,700.90,3
1,64,3,792.13,3
1,59,3,212.99,3
1,33,5,851.35,3
1,39,3,187.49,3
1,47,6,327.34,3
1,34,3,761.54,3
0,53,4,238.81,3
0,63,4,588.47,3
0,23,3,906.69,3
0,49,6,768.61,3
1,72,4,258.32,3
1,66,7,165.28,3
0,29,5,2677.00,3
0,26,2,1738.90,3
0,29,6,1362.50,3
0,50,4,1075.40,3
1,32,4,96.53,3
0,22,5,145.17,3
0,31,2,1080.20,3
1,33,7,349.85,3
1,43,6,842.67,3
1,58,2,577.83,3
1,58,5,218.19,3
1,65,5,179.83,3
1,55,7,82.10,3
0,60,8,232.98,3
1,30,7,228.21,3
1,67,7,734.97,3
1,43,6,173.54,3
0,29,7,2745.20,3
0,62,7,1227.90,3
1,38,5,370.23,3
0,38,2,202.02,3
1,70,2,879.26,3
0,49,3,990.47,3
0,48,6,2451.60,3
1,68,2,122.63,3
1,59,2,530.62,3
1,70,5,680.13,3
0,58,8,2485.50,3
0,37,7,407.86,3
0,57,1,284.95,3
1,66,3,258.70,3
1,27,7,789.69,3
1,50,4,240.24,3
1,49,3,991.23,3
0,33,8,2835.60,3
1,40,4,448.63,3
1,41,5,771.31,3
0,61,4,291.11,3
1,49,7,525.46,3
1,55,4,441.14,3
1,61,7,318.48,3
1,56,2,423.51,3
1,51,2,473.35,3
0,28,3,411.16,3
1,56,2,894.47,3
0,30,3,1305.00,3
0,55,7,2563.10,3
1,52,2,284.56,3
0,47,3,2375.10,3
0,61,7,2582.10,3
1,54,7,970.65,3
0,52,3,1297.80,3
1,29,4,911.76,3
1,29,4,252.34,3
0,28,6,2606.20,3
1,32,6,459.31,3
0,40,5,1034.70,3
1,54,4,503.64,3
0,62,3,2620.40,3
1,61,1,984.99,3
0,47,5,1616.20,3
1,48,7,760.54,3
0,50,2,2023.30,3
1,63,8,839.17,3
1,43,5,496.08,3
0,49,5,1643.30,3
1,44,6,552.14,3
1,71,7,548.78,3
0,35,3,2724.90,3
0,43,5,299.45,3
1,36,2,840.86,3
0,52,7,785.13,3
1,26,3,79.21,3
1,30,4,68.28,3
0,60,1,1829.90,3
1,24,7,288.68,3
1,32,2,675.34,3
1,61,3,320.98,3
1,36,3,372.43,3
1,37,7,530.13,3
0,30,5,1954.20,3
1,62,3,563.35,3
0,61,8,2319.10,3
1,66,6,686.66,3
0,50,2,2686.30,3
1,65,8,387.08,3
1,51,2,717.81,3
0,60,7,1552.40,3
0,61,1,2423.50,3
0,28,7,1228.30,3
0,22,7,2032.10,3
1,49,7,811.13,3
1,49,8,979.30,3
1,41,3,834.50,3
1,68,6,129.22,3
1,39,5,485.03,3
0,37,6,435.13,3
0,52,8,539.97,3
1,59,7,892.15,3
1,37,7,547.87,3
0,24,2,2206.60,3
0,57,5,510.68,3
1,36,3,128.59,3
1,67,3,704.08,3
0,61,5,836.17,3
1,56,1,837.74,3
1,35,3,679.80,3
0,27,3,1466.40,3
1,64,3,287.10,3
0,63,3,597.40,3
1,46,8,222.14,3
1,53,2,262.30,3
1,71,7,892.98,3
0,20,3,1364.90,3
0,50,4,2430.50,3
0,40,5,1170.10,3
1,42,5,962.52,3
1,50,4,668.53,3
0,39,7,1300.00,3
0,24,3,2023.60,3
1,35,4,214.99,3
0,31,8,1434.40,3
0,49,6,2696.80,3
0,20,4,804.61,3
1,25,6,852.35,3
0,44,4,2492.50,3
1,39,2,507.35,3
1,43,5,381.45,3
1,31,3,734.92,3
0,32,8,2755.80,3
1,47,3,90.60,3
1,33,3,432.45,3
1,63,6,182.66,3
1,46,7,867.96,3
1,60,5,539.04,3
1,58,4,389.44,3
1,40,5,795.54,3
0,55,6,319.69,3
1,25,1,269.77,3
1,32,4,221.91,3
1,62,1,468.65,3
0,18,7,2847.90,3
1,38,4,752.76,3
0,29,4,1690.00,3
1,58,4,946.98,3
1,55,6,592.87,3
0,25,2,1267.60,3
0,55,2,2821.10,3
1,52,2,901.62,3
1,71,4,782.07,3
0,57,1,121.63,3
0,31,4,913.37,3
1,26,1,497.80,3
1,37,8,265.27,3
0,58,1,1334.10,3
0,50,5,2879.80,3
1,32,8,146.26,3
1,46,3,754.29,3
1,27,3,550.33,3
1,61,3,283.46,3
0,29,5,830.19,3
1,35,4,474.64,3
0,43,7,1311.90,3
1,56,7,676.22,3
0,31,3,206.77,3
0,52,1,680.99,3
1,70,4,859.56,3
1,68,4,361.08,3
1,54,7,818.32,3
0,37,2,295.75,3
1,35,3,728.31,3
1,30,1,200.94,3
0,57,2,2071.60,3
0,54,6,231.36,3
1,33,7,997.73,3
1,54,5,836.60,3
1,35,6,938.27,3
0,56,1,2893.30,3
0,25,8,1686.50,3
0,20,6,560.39,3
0,55,6,1844.00,3
1,50,5,686.68,3
1,62,3,735.93,3
0,56,6,2734.60,3
0,25,5,1312.90,3
1,35,6,557.68,3
0,28,7,1233.20,3
0,63,5,433.20,3
1,63,7,946.47,3
1,68,5,797.39,3
1,28,2,795.88,3
1,55,8,168.11,3
1,33,4,833.99,3
1,43,2,865.07,3
1,36,3,693.73,3
1,28,4,700.17,3
0,36,2,1469.20,3
0,40,7,2151.90,3
1,41,5,222.63,3
0,34,6,2710.80,3
0,60,8,467.88,3
1,51,7,559.75,3
1,72,3,945.12,3
0,61,7,2510.50,3
1,25,4,626.12,3
1,38,3,647.76,3
1,36,3,328.66,3
0,54,5,2352.60,3
1,41,6,108.99,3
1,37,6,277.87,3
1,58,2,611.58,3
1,55,6,720.17,3
1,37,1,589.33,3
1,54,7,538.32,3
1,37,8,749.00,3
1,37,1,92.81,3
1,46,2,763.57,3
1,74,2,217.50,3
0,22,7,1102.90,3
1,64,3,746.96,3
1,71,4,79.90,3
0,59,7,873.35,3
0,30,2,1445.90,3
0,50,7,790.96,3
1,50,4,629.21,3
0,41,6,2437.60,3
1,48,6,444.75,3
0,54,2,593.01,3
0,48,6,2908.30,3
0,28,4,1830.50,3
0,43,8,509.94,3
1,29,8,602.09,3
1,54,4,865.96,3
1,45,7,923.18,3
1,70,8,336.37,3
1,27,2,908.52,3
0,29,2,843.72,3
0,19,6,694.58,3
0,59,4,2933.70,3
1,27,2,434.31,3
1,59,2,580.88,3
0,54,4,1636.70,3
0,28,3,623.19,3
0,50,7,1445.70,3
1,33,3,296.31,3
1,57,4,428.05,3
0,35,2,1775.60,3
0,48,8,1460.90,3
0,44,3,123.46,3
1,40,7,299.72,3
1,46,4,363.83,3
1,25,6,679.71,3
0,30,5,1321.80,3
